product_id,product_name,category,subcategory,formality,season,materials,size,color,brand_tier,price,stock,release_date
867,Gap Leggings,Pants,Leggings,Athletic,Summer,"Cotton, Denim, Wool",XS,Purple,Fast Fashion,58.94,22,2024-08-13
868,Zara Mini,Dresses,Mini,Casual,Fall,"Satin, Silk, Chiffon",S,White,Fast Fashion,94.54,12,2023-04-14
869,Mango Cargo,Pants,Cargo,Party,Summer,Tweed,M,Aqua,Fast Fashion,70.42,39,2022-07-10
870,Zara Dress Shirt,Shirts,Dress Shirt,Athletic,Spring,Chiffon,XL,Olive,Fast Fashion,97.1,17,2024-02-05
871,Uniqlo Slacks,Pants,Slacks,Party,Winter,Wool,M,Yellow,Fast Fashion,102.29,19,2024-06-17
872,Zara Mini,Dresses,Mini,Beach,Winter,Silk,M,Black,Fast Fashion,57.15,54,2023-06-26
873,Uniqlo Leggings,Pants,Leggings,Athletic,Summer,Cashmere,L,Maroon,Fast Fashion,29.27,0,2024-06-21
874,Zara Coat,Outerwear,Coat,Office,Winter,"Wool, Leather",M,Yellow,Fast Fashion,56.81,3,2024-10-27
875,H&M Wedding,Dresses,Wedding,Casual,Fall,"Cotton, Rayon, Cashmere",M,Purple,Fast Fashion,93.64,20,2022-08-08
876,Uniqlo Polo,Shirts,Polo,Athletic,All-Season,"Denim, Nylon",M,Black,Fast Fashion,44.63,32,2024-04-24
877,Zara Dress Shirt,Shirts,Dress Shirt,Formal,Summer,"Silk, Chiffon",L,White,Fast Fashion,63.16,34,2022-09-15
878,Levi's Chinos,Pants,Chinos,Formal,Summer,"Satin, Rayon",S,Navy,Premium,336.8,0,2023-12-17
879,H&M Cocktail,Dresses,Cocktail,Casual,Winter,"Chiffon, Satin",M,Olive,Fast Fashion,109.48,23,2022-10-05
880,Zara Wedding,Dresses,Wedding,Beach,Winter,Satin,M,Black,Fast Fashion,57.21,80,2022-06-02
881,Mango Oxford,Shirts,Oxford,Casual,Winter,"Cotton, Linen",S,Gray,Fast Fashion,36.07,11,2022-02-11
882,Zara Mini,Dresses,Mini,Formal,Summer,"Silk, Satin",S,Yellow,Fast Fashion,32.79,15,2024-05-25
883,Uniqlo Jeans,Pants,Jeans,Casual,Fall,Cotton,XL,Teal,Fast Fashion,120.63,42,2024-07-12
884,Gap Cargo,Pants,Cargo,Party,Spring,Wool,XL,Purple,Fast Fashion,49.75,62,2022-02-08
885,Mango Slacks,Pants,Slacks,Athletic,Summer,Polyester,S,Navy,Fast Fashion,41.16,76,2024-03-14
886,Boss Mini,Dresses,Mini,Athletic,Spring,Satin,M,Maroon,Premium,195.08,0,2024-05-12
887,Uniqlo T-Shirt,Shirts,T-Shirt,Office,Winter,"Polyester, Linen",L,Lime,Fast Fashion,26.14,0,2023-04-12
888,Calvin Klein Dress Shirt,Shirts,Dress Shirt,Party,Fall,"Cotton, Linen",S,Gray,Premium,401.76,0,2022-12-25
889,H&M Chinos,Pants,Chinos,Casual,Spring,"Leather, Nylon, Silk",S,Silver,Fast Fashion,87.08,76,2022-07-31
890,Mango Blazer,Outerwear,Blazer,Casual,Winter,Polyester,XS,Lime,Fast Fashion,61.46,61,2022-04-28
891,Diesel Polo,Shirts,Polo,Beach,Fall,Cotton,M,Green,Premium,359.37,0,2023-07-24
892,Levi's T-Shirt,Shirts,T-Shirt,Casual,Fall,Tweed,L,Navy,Premium,276.18,1,2022-08-29
893,H&M Windbreaker,Outerwear,Windbreaker,Casual,Fall,Leather,S,Maroon,Fast Fashion,86.03,45,2023-07-29
894,Uniqlo Leggings,Pants,Leggings,Casual,Summer,Cotton,S,Lime,Fast Fashion,117.41,2,2024-06-06
895,Gap Mini,Dresses,Mini,Party,Winter,Chiffon,L,Silver,Fast Fashion,28.96,69,2022-07-07
896,Zara Cocktail,Dresses,Cocktail,Athletic,Summer,"Polyester, Leather, Tweed",M,White,Fast Fashion,25.72,9,2024-01-19
897,Gap Dress Shirt,Shirts,Dress Shirt,Beach,Fall,"Polyester, Cotton",S,Silver,Fast Fashion,90.8,48,2022-11-25
898,Uniqlo Blazer,Outerwear,Blazer,Formal,Fall,"Silk, Rayon",M,Navy,Fast Fashion,75.36,0,2022-10-17
899,Uniqlo Dress Shirt,Shirts,Dress Shirt,Athletic,Summer,"Cotton, Polyester, Linen",M,Black,Fast Fashion,96.62,38,2024-10-13
900,Calvin Klein Cocktail,Dresses,Cocktail,Athletic,Fall,"Silk, Chiffon",M,Olive,Premium,214.23,0,2024-02-13
901,Uniqlo Mini,Dresses,Mini,Casual,Summer,"Chiffon, Satin, Silk",L,Maroon,Fast Fashion,94.05,77,2023-04-25
902,Tommy Hilfiger Polo,Shirts,Polo,Beach,Spring,Polyester,XL,Lime,Premium,151.12,0,2024-05-03
903,Calvin Klein T-Shirt,Shirts,T-Shirt,Casual,Summer,"Polyester, Cotton",S,Gray,Premium,436.79,1,2024-12-29
904,Gap Midi,Dresses,Midi,Athletic,Spring,Rayon,M,Navy,Fast Fashion,67.12,70,2023-04-29
905,Levi's T-Shirt,Shirts,T-Shirt,Party,Summer,Linen,M,Navy,Premium,432.14,0,2024-04-05
906,Levi's Oxford,Shirts,Oxford,Party,Winter,"Rayon, Chiffon",L,Silver,Premium,377.26,2,2024-02-18
907,H&M Polo,Shirts,Polo,Formal,Summer,"Linen, Cotton, Polyester",L,Aqua,Fast Fashion,44.3,18,2023-01-26
908,Calvin Klein Slacks,Pants,Slacks,Formal,Fall,"Velvet, Nylon",XS,Green,Premium,150.12,0,2024-05-10
909,Gap Blazer,Outerwear,Blazer,Office,Winter,Polyester,S,Purple,Fast Fashion,35.65,13,2022-04-12
910,H&M Coat,Outerwear,Coat,Party,Winter,"Leather, Wool",M,Green,Fast Fashion,24.5,54,2024-01-30
911,H&M Leggings,Pants,Leggings,Athletic,Summer,"Denim, Cotton, Wool",XS,Fuchsia,Fast Fashion,83.09,48,2024-05-15
912,Zara Polo,Shirts,Polo,Formal,All-Season,"Linen, Cotton",L,Silver,Fast Fashion,83.38,46,2022-09-02
913,Louis Vuitton Jacket,Outerwear,Jacket,Athletic,Spring,"Leather, Polyester",S,Yellow,Luxury,1711.78,0,2023-11-22
914,Boss T-Shirt,Shirts,T-Shirt,Formal,Winter,"Nylon, Silk, Chiffon",S,Aqua,Premium,305.95,0,2022-10-02
915,Gap Parka,Outerwear,Parka,Athletic,Winter,Spandex,XS,Olive,Fast Fashion,101.92,27,2024-09-25
916,Zara Oxford,Shirts,Oxford,Office,All-Season,Polyester,M,Olive,Fast Fashion,64.25,12,2022-04-02
917,Uniqlo Windbreaker,Outerwear,Windbreaker,Casual,Spring,"Wool, Leather, Polyester",S,White,Fast Fashion,21.53,33,2023-04-18
918,Mango Cargo,Pants,Cargo,Beach,Fall,Cotton,L,White,Fast Fashion,20.55,69,2022-04-07
919,Uniqlo Cargo,Pants,Cargo,Casual,Fall,"Satin, Silk, Spandex",XL,Purple,Fast Fashion,48.94,0,2022-02-18
920,Gap Jeans,Pants,Jeans,Office,All-Season,"Satin, Rayon",S,Navy,Fast Fashion,67.43,0,2022-02-07
921,Uniqlo Jeans,Pants,Jeans,Athletic,Spring,"Wool, Denim, Cotton",M,Teal,Fast Fashion,78.49,17,2023-05-31
922,Uniqlo Parka,Outerwear,Parka,Office,Fall,"Wool, Polyester",XS,Gray,Fast Fashion,35.98,60,2023-07-30
923,Zara Chinos,Pants,Chinos,Formal,Summer,Cotton,XL,Black,Fast Fashion,76.22,57,2024-10-09
924,Zara Parka,Outerwear,Parka,Party,Summer,"Wool, Leather",L,Lime,Fast Fashion,73.14,46,2022-09-02
925,Versace Midi,Dresses,Midi,Office,Winter,"Silk, Satin",S,White,Luxury,2158.29,0,2023-04-23
926,Mango Oxford,Shirts,Oxford,Formal,Fall,Chiffon,XL,Black,Fast Fashion,103.55,19,2024-10-05
927,Gap Blouse,Shirts,Blouse,Formal,Spring,Linen,L,Maroon,Fast Fashion,96.93,56,2023-04-25
928,Calvin Klein Blazer,Outerwear,Blazer,Athletic,Winter,"Wool, Polyester",M,Yellow,Premium,352.14,0,2023-05-25
929,Boss Blouse,Shirts,Blouse,Office,Summer,Cotton,M,Olive,Premium,465.77,0,2023-03-16
930,Uniqlo Jacket,Outerwear,Jacket,Party,Summer,"Spandex, Cotton",L,Lime,Fast Fashion,87.61,25,2022-11-03
931,Uniqlo Cocktail,Dresses,Cocktail,Formal,Fall,"Silk, Chiffon, Satin",XL,Lime,Fast Fashion,102.69,35,2022-07-11
932,Gap Wedding,Dresses,Wedding,Casual,Summer,"Satin, Chiffon",S,Teal,Fast Fashion,117.15,15,2022-12-11
933,Gap Blouse,Shirts,Blouse,Office,Spring,Cotton,S,Aqua,Fast Fashion,37.87,83,2022-12-09
934,Uniqlo Cargo,Pants,Cargo,Office,Winter,Wool,M,Yellow,Fast Fashion,60.16,54,2022-10-13
935,Calvin Klein Blazer,Outerwear,Blazer,Beach,Summer,Wool,XL,Teal,Premium,479.68,0,2023-01-28
936,Gap T-Shirt,Shirts,T-Shirt,Athletic,Summer,"Leather, Satin",M,Purple,Fast Fashion,49.83,17,2024-03-26
937,Tommy Hilfiger Jacket,Outerwear,Jacket,Formal,Spring,"Chiffon, Silk",S,Aqua,Premium,87.02,0,2024-11-02
938,Zara Cargo,Pants,Cargo,Party,Winter,Silk,S,Black,Fast Fashion,41.76,20,2023-01-01
939,Gap Wedding,Dresses,Wedding,Party,Spring,"Silk, Satin",M,Fuchsia,Fast Fashion,85.14,15,2022-07-02
940,Versace Midi,Dresses,Midi,Beach,Summer,Chiffon,XL,Navy,Luxury,667.06,0,2022-11-30
941,Calvin Klein Wedding,Dresses,Wedding,Office,Summer,"Cotton, Rayon",M,Navy,Premium,242.63,0,2023-04-23
942,Gap Blouse,Shirts,Blouse,Casual,Summer,"Polyester, Linen",M,White,Fast Fashion,20.68,41,2023-10-11
943,Gap Coat,Outerwear,Coat,Office,Spring,Leather,M,White,Fast Fashion,118.82,0,2022-12-22
944,Uniqlo Polo,Shirts,Polo,Casual,Summer,Silk,M,Yellow,Fast Fashion,53.63,77,2022-02-02
945,H&M Mini,Dresses,Mini,Formal,Summer,"Chiffon, Satin",XL,Maroon,Fast Fashion,72.08,4,2022-12-11
946,Mango Chinos,Pants,Chinos,Beach,Fall,"Denim, Wool",S,Purple,Fast Fashion,68.04,38,2022-07-26
947,Mango Jeans,Pants,Jeans,Party,Winter,"Wool, Cotton, Denim",XL,Aqua,Fast Fashion,55.72,18,2022-06-13
948,Zara Slacks,Pants,Slacks,Office,Summer,"Spandex, Chiffon",L,Yellow,Fast Fashion,79.66,0,2023-10-16
949,Mango Cargo,Pants,Cargo,Athletic,Spring,"Wool, Denim",XS,Blue,Fast Fashion,102.2,62,2024-06-09
950,Calvin Klein Jeans,Pants,Jeans,Beach,Summer,Tweed,M,Purple,Premium,335.65,0,2024-12-30
951,Boss T-Shirt,Shirts,T-Shirt,Formal,Spring,Denim,L,Maroon,Premium,124.86,0,2022-08-03
952,Prada Maxi,Dresses,Maxi,Casual,Summer,"Spandex, Nylon",L,Aqua,Luxury,2765.12,0,2024-11-01
953,Uniqlo Jeans,Pants,Jeans,Party,All-Season,Cashmere,XL,Lime,Fast Fashion,92.23,9,2023-11-29
954,Mango Jeans,Pants,Jeans,Athletic,Spring,"Denim, Cotton",S,Aqua,Fast Fashion,57.37,24,2022-02-08
955,Mango Blouse,Shirts,Blouse,Beach,Summer,"Chiffon, Silk",L,Maroon,Fast Fashion,20.49,78,2024-02-08
956,H&M Cargo,Pants,Cargo,Beach,Spring,Denim,M,Teal,Fast Fashion,47.61,83,2023-07-26
957,Gucci Mini,Dresses,Mini,Formal,Summer,"Silk, Satin",M,Purple,Luxury,2076.67,0,2024-10-15
958,Calvin Klein Midi,Dresses,Midi,Athletic,Summer,Satin,S,Maroon,Premium,162.87,0,2024-03-30
959,Zara Maxi,Dresses,Maxi,Athletic,Winter,"Nylon, Linen",XS,Navy,Fast Fashion,56.43,0,2024-12-14
960,Diesel Coat,Outerwear,Coat,Casual,Winter,"Wool, Leather",S,Olive,Premium,358.97,0,2022-12-10
961,Calvin Klein Wedding,Dresses,Wedding,Formal,Winter,"Satin, Silk",M,Black,Premium,283.12,0,2023-04-09
962,Tommy Hilfiger Jeans,Pants,Jeans,Athletic,Spring,Spandex,S,Fuchsia,Premium,476.87,6,2024-03-19
963,Gucci Dress Shirt,Shirts,Dress Shirt,Party,Summer,"Linen, Polyester, Cotton",S,Maroon,Luxury,1638.57,0,2024-03-18
964,Calvin Klein Chinos,Pants,Chinos,Formal,Spring,"Velvet, Rayon, Polyester",L,White,Premium,404.24,0,2023-05-31
965,Calvin Klein Chinos,Pants,Chinos,Office,Spring,"Denim, Wool, Cotton",S,Purple,Premium,500.23,0,2024-07-29
966,Zara Slacks,Pants,Slacks,Beach,Summer,"Leather, Nylon",L,White,Fast Fashion,93.72,9,2022-08-27
967,Zara T-Shirt,Shirts,T-Shirt,Formal,Winter,"Polyester, Linen",S,Maroon,Fast Fashion,69.96,2,2024-01-29
968,Mango Midi,Dresses,Midi,Athletic,Summer,Satin,XL,Blue,Fast Fashion,98.04,29,2023-09-13
969,Zara Cocktail,Dresses,Cocktail,Beach,Spring,"Denim, Polyester, Tweed",S,Navy,Fast Fashion,112.25,52,2022-06-12
970,Levi's Slacks,Pants,Slacks,Casual,Spring,Satin,S,Olive,Premium,179.31,1,2022-01-26
971,Uniqlo Oxford,Shirts,Oxford,Formal,Winter,"Polyester, Linen",L,Teal,Fast Fashion,68.01,7,2024-12-10
972,Zara T-Shirt,Shirts,T-Shirt,Athletic,Fall,Linen,M,Black,Fast Fashion,120.93,39,2024-03-16
973,Mango Coat,Outerwear,Coat,Athletic,Spring,"Polyester, Wool, Leather",M,Blue,Fast Fashion,114.87,3,2023-12-20
974,Gap Cocktail,Dresses,Cocktail,Party,All-Season,"Wool, Cotton, Rayon",L,Silver,Fast Fashion,34.49,20,2022-08-05
975,Gap Cargo,Pants,Cargo,Party,All-Season,"Cotton, Denim, Wool",M,White,Fast Fashion,119.22,43,2024-07-11
976,Gap Cargo,Pants,Cargo,Office,Fall,Cotton,S,Fuchsia,Fast Fashion,92.48,48,2023-08-09
977,Louis Vuitton Blazer,Outerwear,Blazer,Beach,Fall,Polyester,S,Lime,Luxury,2565.61,0,2024-12-19
978,Mango Maxi,Dresses,Maxi,Athletic,Fall,"Tweed, Cashmere",M,White,Fast Fashion,40.0,76,2023-10-28
979,Uniqlo Jacket,Outerwear,Jacket,Formal,Winter,Leather,L,Teal,Fast Fashion,99.8,0,2024-02-16
980,Uniqlo Slacks,Pants,Slacks,Athletic,Summer,Polyester,S,Navy,Fast Fashion,91.4,75,2024-04-06
981,Gap T-Shirt,Shirts,T-Shirt,Office,Winter,"Linen, Cotton, Polyester",L,White,Fast Fashion,60.05,12,2023-09-05
982,Zara Blazer,Outerwear,Blazer,Formal,Winter,Velvet,L,Blue,Fast Fashion,79.68,56,2022-12-23
983,Uniqlo Mini,Dresses,Mini,Formal,Fall,Satin,M,Blue,Fast Fashion,36.47,0,2023-09-13
984,Calvin Klein Polo,Shirts,Polo,Casual,Summer,"Leather, Wool",L,Gray,Premium,445.33,0,2022-05-22
985,Zara Wedding,Dresses,Wedding,Party,Summer,"Satin, Chiffon",L,Black,Fast Fashion,45.85,48,2024-01-16
986,Gap Jacket,Outerwear,Jacket,Formal,Spring,Chiffon,S,Lime,Fast Fashion,57.14,0,2023-07-09
987,Mango Blazer,Outerwear,Blazer,Office,Summer,Leather,XL,White,Fast Fashion,30.0,0,2024-04-11
988,Mango Leggings,Pants,Leggings,Party,Winter,"Silk, Velvet",XL,Aqua,Fast Fashion,30.02,15,2023-01-25
989,Zara Chinos,Pants,Chinos,Athletic,Summer,"Cotton, Denim",S,Navy,Fast Fashion,86.41,72,2022-09-05
990,Prada Leggings,Pants,Leggings,Casual,Winter,"Cashmere, Spandex",L,Yellow,Luxury,472.23,4,2023-10-19
991,Calvin Klein Midi,Dresses,Midi,Party,Fall,"Spandex, Polyester",S,Gray,Premium,416.4,0,2022-06-26
992,Gap Parka,Outerwear,Parka,Office,Winter,Wool,S,Blue,Fast Fashion,74.52,79,2022-05-09
993,Diesel Mini,Dresses,Mini,Formal,Summer,Chiffon,S,Black,Premium,165.47,0,2023-05-03
994,Gucci Parka,Outerwear,Parka,Party,Winter,Leather,S,Lime,Luxury,1002.0,0,2024-05-08
995,Gap Midi,Dresses,Midi,Casual,Fall,Chiffon,M,Black,Fast Fashion,81.03,48,2022-02-26
996,H&M Cocktail,Dresses,Cocktail,Casual,Fall,"Denim, Leather",XL,Teal,Fast Fashion,43.26,0,2022-11-29
997,Balenciaga Leggings,Pants,Leggings,Office,Summer,Cotton,S,Lime,Luxury,2380.82,1,2023-02-03
998,Zara Midi,Dresses,Midi,Casual,Winter,Chiffon,XL,White,Fast Fashion,94.02,23,2024-02-28
999,H&M Polo,Shirts,Polo,Formal,Fall,Cotton,S,Blue,Fast Fashion,98.19,68,2024-02-28
1000,Uniqlo Chinos,Pants,Chinos,Casual,Fall,Wool,M,Green,Fast Fashion,36.81,0,2023-10-30
1001,H&M Chinos,Pants,Chinos,Athletic,Spring,"Velvet, Rayon",L,Gray,Fast Fashion,67.39,7,2024-01-26
1002,Levi's Slacks,Pants,Slacks,Office,All-Season,Wool,M,Teal,Premium,113.52,10,2023-08-09
1003,Zara Polo,Shirts,Polo,Beach,Spring,"Spandex, Wool",M,Maroon,Fast Fashion,65.5,32,2022-07-08
1004,Calvin Klein Jacket,Outerwear,Jacket,Party,Spring,Tweed,S,Olive,Premium,498.29,0,2022-03-28
1005,Levi's Maxi,Dresses,Maxi,Party,Fall,Wool,M,Fuchsia,Premium,374.6,0,2022-05-02
1006,Uniqlo Maxi,Dresses,Maxi,Office,Spring,"Cashmere, Velvet, Nylon",L,Aqua,Fast Fashion,110.13,86,2022-01-23
1007,Mango Leggings,Pants,Leggings,Office,Fall,"Cotton, Denim",L,Aqua,Fast Fashion,57.46,7,2023-06-25
1008,Boss Leggings,Pants,Leggings,Beach,Winter,"Denim, Wool, Cotton",XL,Aqua,Premium,96.87,7,2024-04-03
1009,Gap Parka,Outerwear,Parka,Office,Spring,Leather,XL,White,Fast Fashion,102.71,0,2024-03-27
1010,Tommy Hilfiger Midi,Dresses,Midi,Office,Summer,Chiffon,S,White,Premium,391.07,0,2024-03-22
1011,Uniqlo Mini,Dresses,Mini,Athletic,Summer,"Satin, Silk, Chiffon",L,Lime,Fast Fashion,57.66,51,2023-09-18
1012,Uniqlo Midi,Dresses,Midi,Formal,Summer,"Wool, Leather, Tweed",S,Silver,Fast Fashion,78.76,83,2022-03-24
1013,Uniqlo Oxford,Shirts,Oxford,Casual,Spring,"Cotton, Polyester, Linen",L,Lime,Fast Fashion,113.25,8,2024-04-22
1014,Mango Maxi,Dresses,Maxi,Office,Summer,"Chiffon, Satin",S,Black,Fast Fashion,118.92,64,2022-03-21
1015,Boss Windbreaker,Outerwear,Windbreaker,Office,Fall,Satin,XL,Yellow,Premium,251.65,0,2022-06-22
1016,Mango Maxi,Dresses,Maxi,Beach,Fall,Silk,M,Fuchsia,Fast Fashion,47.6,73,2024-12-04
1017,Gap Mini,Dresses,Mini,Party,Fall,"Satin, Chiffon",S,Teal,Fast Fashion,26.4,0,2024-09-06
1018,Uniqlo Jeans,Pants,Jeans,Formal,Summer,Nylon,M,Teal,Fast Fashion,96.57,62,2022-09-30
1019,H&M Cocktail,Dresses,Cocktail,Athletic,All-Season,"Cotton, Spandex, Leather",L,Navy,Fast Fashion,21.81,41,2024-05-13
1020,Levi's Blouse,Shirts,Blouse,Party,Winter,"Cashmere, Denim",S,Green,Premium,258.39,0,2024-01-07
1021,Calvin Klein Chinos,Pants,Chinos,Beach,Winter,"Wool, Denim",S,Olive,Premium,391.17,2,2023-04-18
1022,Zara Jeans,Pants,Jeans,Party,Summer,"Wool, Denim, Cotton",XS,Fuchsia,Fast Fashion,50.64,0,2024-08-31
1023,Uniqlo Polo,Shirts,Polo,Party,Summer,"Satin, Wool, Silk",L,Olive,Fast Fashion,81.15,78,2023-05-09
1024,H&M Chinos,Pants,Chinos,Office,Summer,Wool,M,Purple,Fast Fashion,76.17,30,2022-01-08
1025,Prada Slacks,Pants,Slacks,Formal,Summer,"Nylon, Satin, Chiffon",L,Yellow,Luxury,2429.42,5,2022-11-09
1026,Calvin Klein Wedding,Dresses,Wedding,Office,Spring,"Chiffon, Silk, Satin",L,Aqua,Premium,234.45,4,2024-11-21
1027,Zara Dress Shirt,Shirts,Dress Shirt,Beach,Fall,"Polyester, Linen, Cotton",XS,Purple,Fast Fashion,106.2,39,2022-04-15
1028,Uniqlo T-Shirt,Shirts,T-Shirt,Party,Summer,"Linen, Polyester, Cotton",S,Purple,Fast Fashion,87.76,6,2024-08-19
1029,H&M Polo,Shirts,Polo,Casual,Winter,"Linen, Cotton",M,Aqua,Fast Fashion,117.07,54,2022-09-09
1030,Gap Cargo,Pants,Cargo,Office,Summer,"Wool, Denim, Cotton",S,Maroon,Fast Fashion,46.49,56,2022-11-23
1031,Gap Cargo,Pants,Cargo,Party,Fall,"Cotton, Wool",S,Silver,Fast Fashion,58.28,0,2022-02-02
1032,Versace Coat,Outerwear,Coat,Beach,Spring,"Polyester, Wool",S,Navy,Luxury,2572.46,6,2023-07-02
1033,Gap T-Shirt,Shirts,T-Shirt,Formal,Summer,"Polyester, Linen",S,Olive,Fast Fashion,57.96,31,2022-12-20
1034,Calvin Klein Windbreaker,Outerwear,Windbreaker,Party,Winter,"Tweed, Satin",XS,Blue,Premium,170.46,0,2023-10-31
1035,Gucci Cargo,Pants,Cargo,Beach,Winter,"Cashmere, Rayon, Satin",S,Purple,Luxury,2760.8,1,2023-11-26
1036,Calvin Klein Oxford,Shirts,Oxford,Casual,Spring,"Polyester, Cotton",M,Teal,Premium,207.05,2,2023-07-05
1037,H&M Leggings,Pants,Leggings,Party,Winter,Wool,M,Purple,Fast Fashion,33.37,40,2024-04-05
1038,Mango Polo,Shirts,Polo,Beach,Winter,Linen,S,Teal,Fast Fashion,41.94,25,2023-04-25
1039,H&M Slacks,Pants,Slacks,Beach,Summer,"Denim, Wool",XS,Navy,Fast Fashion,22.68,11,2024-11-26
1040,Uniqlo T-Shirt,Shirts,T-Shirt,Athletic,Spring,"Denim, Tweed",S,Gray,Fast Fashion,98.74,54,2024-11-09
1041,Zara Leggings,Pants,Leggings,Formal,Winter,"Denim, Wool, Cotton",XS,Aqua,Fast Fashion,109.11,25,2022-05-11
1042,Uniqlo Midi,Dresses,Midi,Formal,Fall,Satin,M,Lime,Fast Fashion,27.47,83,2023-07-18
1043,Mango Windbreaker,Outerwear,Windbreaker,Formal,Fall,Tweed,S,Fuchsia,Fast Fashion,115.96,48,2022-05-27
1044,Tommy Hilfiger Blouse,Shirts,Blouse,Casual,Fall,"Spandex, Cashmere",M,Gray,Premium,411.7,0,2024-04-23
1045,Balenciaga Mini,Dresses,Mini,Casual,Winter,"Silk, Chiffon",S,Maroon,Luxury,2658.54,0,2022-02-13
1046,Mango Chinos,Pants,Chinos,Casual,Winter,"Spandex, Velvet, Satin",XS,Black,Fast Fashion,63.75,15,2024-01-30
1047,Gap Slacks,Pants,Slacks,Party,Fall,Cotton,S,Gray,Fast Fashion,98.61,56,2024-10-04
1048,Calvin Klein Coat,Outerwear,Coat,Casual,All-Season,Wool,S,Black,Premium,135.2,0,2022-02-15
1049,H&M Chinos,Pants,Chinos,Formal,Summer,"Satin, Chiffon",L,Fuchsia,Fast Fashion,88.02,18,2023-02-24
1050,Gap Slacks,Pants,Slacks,Casual,Summer,"Denim, Wool",XS,Lime,Fast Fashion,110.32,20,2024-01-05
1051,H&M Coat,Outerwear,Coat,Formal,Summer,"Polyester, Wool, Leather",M,Lime,Fast Fashion,61.59,0,2024-06-29
1052,Gap Mini,Dresses,Mini,Casual,Winter,"Chiffon, Silk",S,White,Fast Fashion,60.33,68,2022-11-13
1053,Calvin Klein Polo,Shirts,Polo,Beach,Summer,"Cotton, Linen",L,Navy,Premium,325.49,0,2022-02-05
1054,Prada Midi,Dresses,Midi,Casual,Summer,"Rayon, Denim, Cashmere",S,Teal,Luxury,303.24,0,2022-02-14
1055,Gap Maxi,Dresses,Maxi,Beach,Fall,"Satin, Silk",L,Fuchsia,Fast Fashion,83.36,0,2022-05-18
1056,Uniqlo Midi,Dresses,Midi,Party,Spring,"Chiffon, Silk",XL,White,Fast Fashion,109.38,84,2022-01-11
1057,H&M Dress Shirt,Shirts,Dress Shirt,Office,Summer,"Linen, Cotton",M,Maroon,Fast Fashion,86.94,53,2024-12-11
1058,Gap Mini,Dresses,Mini,Beach,Winter,Satin,XS,Blue,Fast Fashion,111.79,68,2024-03-27
1059,Diesel Jeans,Pants,Jeans,Athletic,Summer,"Wool, Denim",L,Green,Premium,221.03,0,2024-08-17
1060,Boss Wedding,Dresses,Wedding,Beach,Summer,Satin,S,Maroon,Premium,272.76,0,2023-09-27
1061,Uniqlo T-Shirt,Shirts,T-Shirt,Formal,Fall,"Linen, Cotton, Polyester",M,Navy,Fast Fashion,22.59,74,2022-03-13
1062,Gap Blazer,Outerwear,Blazer,Casual,Spring,Linen,M,Gray,Fast Fashion,26.66,3,2023-10-27
1063,Louis Vuitton Midi,Dresses,Midi,Casual,Winter,"Cashmere, Wool",M,Yellow,Luxury,810.07,0,2023-05-12
1064,H&M Polo,Shirts,Polo,Party,Winter,"Linen, Polyester",L,Teal,Fast Fashion,28.36,6,2022-12-31
1065,Balenciaga Blazer,Outerwear,Blazer,Casual,Fall,"Cashmere, Spandex, Tweed",S,White,Luxury,1540.98,0,2023-08-24
1066,Uniqlo Mini,Dresses,Mini,Party,All-Season,"Satin, Silk",XL,Gray,Fast Fashion,82.05,30,2023-12-27
1067,Gap Windbreaker,Outerwear,Windbreaker,Casual,Summer,"Satin, Linen",L,Maroon,Fast Fashion,35.89,64,2022-12-12
1068,Uniqlo Leggings,Pants,Leggings,Athletic,Fall,Cotton,S,Blue,Fast Fashion,77.87,1,2024-05-06
1069,Gap Cargo,Pants,Cargo,Formal,Summer,"Linen, Tweed",S,Maroon,Fast Fashion,102.55,35,2023-08-04
1070,Gap Dress Shirt,Shirts,Dress Shirt,Formal,Summer,Linen,M,Fuchsia,Fast Fashion,38.99,71,2024-03-07
1071,Boss Midi,Dresses,Midi,Formal,Winter,"Satin, Chiffon, Silk",M,Aqua,Premium,187.2,5,2024-07-04
1072,Tommy Hilfiger Blazer,Outerwear,Blazer,Athletic,Winter,"Silk, Cashmere",M,Lime,Premium,401.08,0,2023-09-14
1073,H&M Maxi,Dresses,Maxi,Beach,All-Season,"Satin, Chiffon",M,Teal,Fast Fashion,73.63,41,2022-03-08
1074,Mango Windbreaker,Outerwear,Windbreaker,Formal,Summer,"Leather, Wool",S,Silver,Fast Fashion,41.76,21,2023-12-07
1075,Boss Wedding,Dresses,Wedding,Beach,Winter,"Silk, Satin",M,Yellow,Premium,466.18,0,2023-05-31
1076,Calvin Klein Polo,Shirts,Polo,Office,Spring,"Silk, Leather",M,Aqua,Premium,374.49,0,2023-09-25
1077,Versace Polo,Shirts,Polo,Formal,Fall,"Rayon, Silk",S,Gray,Luxury,2227.39,0,2024-03-06
1078,Versace Wedding,Dresses,Wedding,Casual,All-Season,Chiffon,M,White,Luxury,2866.88,13,2024-03-04
1079,H&M Leggings,Pants,Leggings,Casual,Summer,"Spandex, Leather",S,Lime,Fast Fashion,107.02,38,2024-01-29
1080,Gap Mini,Dresses,Mini,Formal,Winter,"Silk, Chiffon",M,Blue,Fast Fashion,72.17,4,2024-10-23
1081,Balenciaga Jacket,Outerwear,Jacket,Formal,Summer,Leather,S,Teal,Luxury,1842.66,10,2024-01-19
